feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
-729.6009824157,48.9243643471,-3.7152340797,9.8811036029,5.3116139321,-6.0749984988,-17.040686505,-8.5389837363,-4.7555982016,0.9307998518,-6.5093177818,-4.3431022219,-8.5530392893,-0.6597958857,-5.1419168092,-0.8886743872,-5.5237148926,-4.1806098386,-4.222497387,-4.8479697213,2
-712.3370279571,54.7241315111,-5.1788380757,8.9586550683,2.9346347278,-7.4944623191,-13.581550855,-10.0031020364,-2.3076311898,1.1007769545,-5.8979515854,-4.0516129845,-8.101208124,0.8852369544,-5.1550925744,-1.9417591658,-7.0981549219,-4.2325599938,-3.7976101486,-3.9833009174,2
-630.93705576,66.6081598163,2.6047860918,20.2100065803,19.0466749872,-2.1695909805,-12.4808420207,-10.4727300976,5.4947125016,-1.4193186938,-2.0266375138,3.0951073987,-0.3239738102,1.9704791841,-6.8152594455,5.4721966799,-5.5104056294,5.3158338944,-2.3149131449,2.7985677081,2
-706.5932653328,82.1401296727,3.8666729275,9.5621512325,13.1621743329,-1.2663740048,-4.3649851677,-7.5239710571,1.0423254564,0.4401144863,-4.6813648246,0.9110408159,2.1747143491,-0.7799589859,-4.905973039,4.7921495133,-7.9723834258,1.4592703722,-1.82008821,0.1066575891,2
-687.2736325794,80.3952245815,3.5467098413,11.7171432368,13.4443390825,2.1732763626,-2.7766287924,-10.2168425728,-2.2155516925,0.7303024952,-5.8748721122,-0.8070390557,2.5397347513,-1.2801389806,-6.3203032702,6.3186734744,-6.6036863146,0.9798661983,-0.6024007476,-0.0005652421,2
-654.6371918468,67.4681224028,1.9037057295,18.7883770188,9.8116112168,-0.971745491,-5.5453185111,-15.427753456,-4.0680375319,-0.3954346795,-6.4459623059,-0.3049979347,-0.6022000826,0.3286738386,-10.7103496366,3.4080943016,-6.2468752995,-0.4934835343,-3.2921410851,0.9393891422,2
-693.5813587723,77.606889292,8.9287175768,11.009848381,15.6224106395,-1.2191892358,-4.0563171217,-6.8842262752,1.4110237082,0.4974008171,-4.5412479563,2.2021926354,2.630494319,-1.2465413739,-3.4372634545,4.5314040513,-6.2170450926,2.8028808701,-1.2783410195,2.1204373494,2
-642.818959899,71.0191971447,9.6661294883,17.3665907116,13.4207430755,0.7959143872,-7.3543955172,-10.3742917738,-3.7087891767,-2.0715570412,-5.0743363306,-0.7804242022,-2.2415505937,1.3383365876,-10.4851656413,2.8030707989,-6.9799752819,-1.8149722581,-5.9358360991,-0.8975810949,2
-688.9968388886,84.0104311854,14.6002242004,17.6667282317,17.3154103678,9.7421715792,0.2522874438,-3.9327923645,1.6626848695,4.1936243706,-1.0951586776,3.573053723,3.9144836581,5.171922768,-5.043970791,7.8151562384,-2.2205522072,3.1465233669,0.1436833866,4.2152123459,2
-668.9999660164,90.0499158279,7.2608729477,15.1604977608,13.7083607084,-2.6993867009,-8.0693227665,-13.5654728289,0.8259656417,1.5671891697,-1.8825449292,1.1726482618,1.6828134684,5.6125889719,-6.4427260454,7.5050652547,-8.5289511068,-1.0565622628,-1.37624161,0.7257817128,2
-818.58436079,41.9277255219,-3.427806603,14.2511235648,1.4715371222,-5.2524871716,-4.4340091975,-10.0900797856,-6.5905691972,-2.8763482316,-5.1665616959,-5.2075610874,-6.0674838925,1.2024719849,-7.0383714848,-4.6074339573,-5.4471676181,-3.4073557126,-3.668433906,-4.3679974338,2
-818.5895077035,36.2042167413,3.4818141456,7.7360014352,-0.0124482215,-0.9019530973,-6.3876197402,-9.2431519314,-8.592998222,-3.640469309,-5.7865309309,-4.2897767417,-5.8568402787,0.8087889917,-6.9188639141,-6.3613463803,-4.5738031557,-1.6786866148,-3.9382311175,-3.0575683436,2
-823.4101933027,43.3894052163,-2.4711848289,10.0700442494,-0.5979214674,-5.4350428611,-7.4473161767,-9.4715819288,-5.4842930949,-4.3670438389,-5.7417501496,-2.5314159225,-5.1179715299,0.9026918961,-6.4525434175,-1.5543292745,-4.5076075636,-2.799355402,-1.0592083431,-3.2520842579,2
-853.009054335,33.1388671339,0.9510108564,9.5205238718,-3.0582905062,-3.8622533543,-5.2696174051,-9.7450057803,-7.8245994771,-2.618722746,-5.5373364173,-6.5782408961,-6.9759932824,0.4612667249,-7.612861055,-5.0633112872,-4.1432837458,-2.6634728808,-4.6487393173,-3.1375482282,2
-794.1925116191,36.0991203227,-5.625114322,10.1039908896,-1.5428631586,-8.3510776723,-7.4573745524,-11.850910602,-5.0715660769,-5.1242394544,-3.3406264906,-6.0541101461,-5.3839429528,-1.2342614528,-6.7941446235,-3.0296037466,-5.9786497655,-2.8810532052,-3.9549056623,-3.4856130532,2
-810.6708965115,42.0546246538,2.3251974473,9.9998389677,0.5807679929,-4.1566351507,-6.5367478376,-11.1583899615,-5.2052374599,-0.3126807453,-4.0953659104,-4.2962015239,-4.8684321044,-0.5223088773,-5.9359796023,-3.6719971214,-3.5004246719,-2.4290568015,-2.2482414409,-3.2632373606,2
-792.7549504618,35.1674166279,3.3500673995,6.5487492129,-0.1177528339,-4.5896489411,-5.4834068358,-10.4575356806,-4.8964757987,-3.9014861904,-3.3037106698,-4.80511345,-6.1951982903,1.559772582,-6.537933988,-4.8235818138,-4.6171180394,-0.3438883882,-4.1324385611,-3.3950545919,2
-800.477966625,33.4781451832,-6.3969389644,6.2859919451,-3.3191114621,-6.0816771786,-7.5774043384,-10.9414043721,-7.2411083747,-4.5210372933,-4.7784789109,-7.8414903883,-6.8230946437,-0.1600397297,-6.5225569781,-5.4062514216,-6.0415434101,-3.146625185,-5.0295191028,-4.830070018,2
-615.8399504525,74.1174323266,-6.0663353202,13.143741817,17.4632668689,1.3178620695,-0.268041385,-0.5530349975,-2.3943731542,-1.0141806039,0.8941849817,2.4602614941,0.4849997948,0.4487898008,1.5100576748,-0.0231983505,-0.3476095432,-0.7697920142,-0.8975267407,1.7647828435,3
-612.3967311139,71.5543352143,-4.3397225914,13.5006019982,13.5378084203,-1.3500672069,2.1817604328,2.5966541189,-4.5031083626,1.0716517714,0.8259772754,3.2116294544,1.5647772218,0.2805283155,1.6372981003,1.9854790018,0.8581812178,-0.4517879008,-1.7579676848,6.6545879725,3
-619.2321507463,72.2501109704,-8.7168511437,12.4423082261,13.9347003764,-3.2117480052,-1.4766609063,1.2456296823,-5.9885801847,-0.7106518455,1.686482203,1.0705992396,0.0138913555,1.3350884659,0.8194769455,0.1723223685,0.2880466301,-1.2642846332,-1.3120841332,3.9770258641,3
-507.3420842785,60.2953728077,-10.2060704425,12.1353523842,14.3918927342,-3.7373810123,-2.891298256,1.4887615276,-7.9858034181,0.9083648007,0.437390093,0.4855798054,0.2883890308,-0.8239321554,1.9558004771,1.7928714597,-1.2615832074,-0.9340600583,-3.6175210639,3.538786226,3
-541.3197335243,65.7919061061,-12.1990415093,13.8717009962,16.1342151227,-2.3961497884,-0.9513836437,4.2043246097,-6.551307724,0.7039154361,3.2085199151,1.7996461984,-0.0662809736,1.3933308593,2.3139736003,1.1258374745,0.6329957909,0.7671474292,-1.4737988528,4.1154852215,3
-602.5543424997,69.7508553578,-5.5180516992,12.0360133359,16.0771605983,-0.9242312656,-2.5503443167,0.967105759,-4.6443926893,-2.5324367954,-1.0054060047,2.6289375998,1.2173130822,-0.0069625181,2.8787190254,1.4341899664,1.8247150885,2.3476335993,-0.2181102827,3.4780304363,3
-539.8765505043,53.5010176057,-2.8698298506,18.3751811972,13.0939153173,2.6788546897,3.2212786243,7.2656312249,-1.7753532645,5.9108946877,2.3958075777,4.3900811345,4.0459584477,4.0165488565,3.7788947306,5.7144288558,3.0212394841,3.2642471794,1.6350176935,7.09419768,3
-567.7208443239,59.4618021142,-13.2573787072,14.694619515,13.353182447,-3.2234390055,-1.9934011423,0.8796353124,-6.2180819229,0.7775175062,2.4244828818,2.6059815727,-0.3548244166,-0.1160696881,2.3282987147,1.0626661987,-0.2635895086,0.0688839247,-3.0145492234,4.1208578532,3
-496.3611472464,37.2205825317,-1.71777131,2.0884640444,0.0622717006,3.4312911005,-2.1298890442,-7.4608641753,-7.5643082185,-2.2841064767,-2.2163057802,-5.8207256732,-2.094252503,-0.9307292802,-4.6086622197,0.6390579222,-4.7406452877,0.4631383877,-0.6905243615,0.910027351,3
-578.3791196107,54.2642981907,0.1016265243,11.2235743992,11.5351589328,1.0483809489,5.1559590673,-5.0325446517,-8.8682815751,1.4353942311,0.7272379214,-4.1147640135,3.6097496911,1.6148537224,-3.8878799034,2.0507038458,-3.6527976714,2.1791949567,-4.4603503256,-0.0798981009,3
-419.6098840401,34.4338643364,-3.643632076,3.1617220263,0.6924640757,1.1152319379,-1.0952036207,-5.2379814633,-6.6068482113,-2.1632509614,-1.0451450304,-3.8110218105,-2.4137472494,-2.2207393927,-5.6587768991,0.4266976903,-4.5713816638,-0.8366730891,-0.4437035842,0.3918634016,3
-555.8459857961,66.2118058565,-3.8433048442,12.8181806859,6.527193595,5.4842192336,4.8148165117,-14.0003404623,-10.2367593472,2.0050470014,0.8366343853,-4.681926157,1.7567045522,4.1952237466,-5.1953404408,2.3941547242,-2.0769381975,2.41488373,-3.4444212986,0.7626656634,3
-582.1368397458,57.9301782626,-0.8412710914,13.1791028364,12.3774959627,6.0166031352,3.8405900508,-6.0553717999,-6.4195104965,4.412436866,3.3881947962,-5.3815416089,2.3367746662,2.6580769189,-2.0352424432,3.9961574127,-3.5018231262,-1.3255710843,-3.3752078444,0.0681925448,3
-485.0662989411,38.9227577537,-5.3804835975,4.5058679064,-0.4565573192,4.6408009459,-2.726913429,-8.6016609165,-7.6812683485,-1.5175871824,0.387155857,-5.8937964515,-1.5228722391,-0.3014514831,-6.2129077842,1.9067715588,-7.8590208566,-2.8565313579,-2.0911126468,-2.9792132621,3
-609.3767846159,61.2435039841,6.6233230163,12.8957175629,11.9812808602,7.4777846472,4.8746500869,-4.2505443215,-4.8760704735,1.8322310146,0.4019472415,-1.7276130963,2.3450555004,2.1647544002,-2.1919316539,2.5238065193,-2.9559409816,0.7350472743,-4.2128467113,0.3586066096,3
-501.2738742006,41.5797345537,1.7349952513,5.7731878964,-0.2844060633,-0.6201532997,-2.5083949734,-3.6905093623,-5.2274290041,-1.6145623337,1.3803030073,-2.4243342551,-1.3812249572,-1.6322713311,-4.3110069807,1.7465120837,-5.4690315947,-0.6424887469,-0.8897694538,-1.3636227801,3
-580.1117734228,66.6188938616,-5.9632674352,10.8969992763,8.9267792935,-3.5317128867,-4.738903077,-8.3276863256,-10.3289088393,-1.6109063283,-1.5590800048,-5.3398434927,-2.7350388627,0.8408661694,-2.8591584506,-2.5982154434,-5.8189762091,-1.8405752503,-2.6134359853,-2.8038979751,3
-578.7167681689,63.8763624563,-2.3229767811,11.5989517168,9.6825978272,-5.8903907206,-2.2233596802,-4.1912003407,-10.612470614,-0.6859614608,-1.2268395403,-5.2255791254,-1.9985077177,0.5221982213,-4.057503988,-3.0564949627,-4.5312041046,-1.252690281,-1.8764985282,-1.5859048033,3
-483.9441596534,57.0617852995,-16.0998653725,10.1799958326,6.9780126978,-11.2045386047,-5.467057532,-3.1691559137,-14.7940786585,-4.0524374992,-1.1802365751,-10.1156495598,-2.5964850329,-1.8451281021,-6.2778470371,-2.3502025127,-5.896802175,-3.753425802,-4.500485099,-2.4424783196,3
-498.8114681247,53.8721865925,-15.7394832562,8.5873646636,8.6969829579,-9.4736650017,-5.6783262187,-1.2697299692,-16.1698834657,-3.2687015083,-1.4702992183,-9.1590269314,-3.4395888561,-1.1780395928,-6.6207006103,-3.4198984912,-6.1419642043,-4.9529570419,-4.0041393907,-2.350118186,3
-551.0476334653,66.4498214573,-9.8952507031,14.6467491013,11.3532868848,-6.9916718584,-3.6888892564,-7.6191610622,-12.508271151,-0.7885502533,-2.2493898101,-6.6150548741,-1.8713702687,2.0135107776,-2.9531467862,-2.6794814697,-5.9516484106,-2.1010380674,-1.0335180912,-2.3760488991,3
-464.2892535753,54.7065467979,-14.5541411868,8.9126171048,4.6539587582,-10.2664314344,-7.09414919,-4.4736373399,-15.7390783924,-4.8407157148,-1.8169976408,-10.0364918485,-2.9989116087,-1.3550600782,-6.0262614712,-3.5007020562,-6.7865840452,-5.062128823,-3.4593565808,-3.5144884987,3
-569.1066657443,65.1263121451,-5.7212087057,12.4099004437,14.1392956595,-5.6809489951,-2.2271053822,-1.9751718371,-11.1005102633,-0.0247576018,0.5899355958,-5.056954993,-1.7654900697,2.3261573857,-2.7929852644,-1.7118071939,-4.2828074698,-1.3791639819,-2.1747622401,-0.2398997783,3
-501.3208481953,61.2890403356,-9.9742108898,8.2891102817,7.6058641426,-8.57058419,-7.1464607772,-5.3299403857,-14.1001796212,-1.9176997228,-1.6807720666,-8.7308128675,-2.13800849,-2.2753397066,-4.8158844589,-1.9564964198,-6.7812597359,-3.2774322605,-2.3414420801,-2.656777487,3
-665.5733959465,60.7435221007,15.924148567,11.9214993308,10.2034461084,7.9523016705,0.9817327566,1.6994943614,-2.2888112587,-0.2015063657,3.503188795,2.1526425534,-1.5908108453,1.0178205715,0.3792300984,3.8371907239,-1.3372595758,2.4235264322,-1.6830036997,2.1206891829,3
-513.7033531363,43.7344411714,5.4612619734,4.9748922424,-1.12846107,0.2475290216,-4.1758584809,-2.6553166148,-5.4272595455,-6.9896866441,-2.9558453139,0.1823442399,-4.5043848954,-1.6602731939,-4.7602844972,2.569160419,-6.7578092805,-0.7690031977,-1.2662804774,-0.3996735324,3
-490.0801968996,45.8768965393,2.1807791179,8.3208200499,3.1296454745,0.3273587024,-0.8186785352,1.8100928905,-4.8339752528,-2.1587664459,0.5813632884,2.2266364654,-2.210296269,1.8246848487,-1.7903693093,4.4571247368,-3.0087124481,1.9478031181,-1.7988645356,2.2311770929,3
-509.3844920434,48.4109169362,-1.483426426,3.7621918289,-2.3163765931,-1.6474435935,-2.995053519,-2.7376175402,-9.9129760816,-7.6649039052,-3.1480542621,-2.1083896141,-3.7473147005,-2.6868895691,-5.3956854176,2.6327889375,-8.4838363717,0.5006743826,-4.3147178456,0.5249603831,3
-655.8129848266,53.4015221202,18.1941766475,13.7449370065,9.5253021713,4.5180365032,2.0423764576,0.4628305662,-1.8717543053,-2.6896543261,1.0342396359,2.2500454283,-3.4534006969,0.1734468933,-0.2294533851,5.1641799405,-2.8821324053,2.6822383823,-2.2386685414,2.0477426001,3
-667.1750429432,57.149913529,12.4299692825,12.3881990098,9.7396131308,5.6679219261,1.2745625628,-2.2003762591,-2.3762798024,-2.2851707337,1.3744528301,4.1195309293,-3.1265360248,2.5221324012,0.5593632337,3.4548471903,0.9761265837,1.7363398331,-2.9346444388,2.9360936557,3
-494.7543000237,52.2066494902,5.5164080682,6.785140223,0.8651299157,2.1494335204,-0.8244568986,0.2259159693,-7.2075919239,-6.1958204156,0.7199564706,0.9255456679,-2.4615260634,0.2720275686,-3.8481490755,3.2107889367,-3.7188059131,1.6368875952,-2.8448202176,0.3965660211,3
-659.4123449474,53.1483457523,15.9192277252,12.4885506514,8.979710266,8.5766743651,-1.0727383847,0.6354697416,-3.7681404976,-0.7420584019,2.6996849475,2.2177533331,0.1315157824,2.0523181821,0.3412434318,5.782839876,-2.3497475061,2.42635405,-1.2857833704,3.1941480039,3
-552.2074512401,49.6521771705,-20.4461523527,13.8691783266,5.8622261214,-7.5046643871,3.0466282104,-4.0879037188,-1.7211585692,-0.0876701231,-5.688820272,-1.6454892927,-3.4364902267,2.5466790189,-0.353995959,-1.3023699423,-2.9377730747,1.9522059928,-1.4976022531,3.3715074785,3
-629.4131878538,52.4462983414,-6.4889193672,12.3510092633,10.8136912325,-3.7280355311,-1.727983884,-9.0562077087,-2.2665590391,-1.2286195836,-3.428228097,-0.2215883997,-3.3020737253,2.2418462389,-1.1295957096,-0.5339971421,-4.0976813423,2.7203480329,-1.3875099811,2.3416482725,3
-524.5080666054,45.3411885903,-20.6983636445,9.0469890205,6.0096475063,-10.6885447336,-2.8553180576,-10.6500519728,-6.432108745,-1.8260672328,-10.4290466778,-3.2211101818,-5.5545915518,-0.6065375743,-2.5151363874,-3.1303289982,-5.6151398042,2.1639056617,-1.9550031125,1.3906283509,3
-649.7665831005,62.8328292237,-6.2235864997,16.4702143709,9.6615842505,-0.5835889552,3.2815192057,-7.0559123899,0.930530096,-0.7919448651,-0.8740443165,-1.0006800942,-2.9557392574,2.383877337,-2.4021119303,-0.1415432675,-4.2550837525,2.1054117002,-0.741687963,2.987647172,3
-639.6689531818,55.76983359,-7.5443763424,19.1725874977,8.855530768,-3.7374725607,2.63023846,-5.7157100405,-0.3739629888,-0.1573512983,-0.2315799173,-2.0105013906,-2.3080652155,1.7774374851,-0.8932516379,-0.2383192577,-4.4823029017,2.5986644158,-1.2202804182,1.6872409582,3
-544.2566023708,52.058521695,-20.2147702299,6.7362780705,5.7075223096,-10.1348796036,0.3531024467,-9.7794765092,-3.8888211972,-0.2065868732,-7.5711061623,-3.7006000524,-4.1874719877,2.5047742689,-1.4775973538,-0.8933311882,-4.1472606962,2.7429817238,-0.5258273895,3.8233355692,3
-661.0582821955,59.496531738,1.8419975565,17.1192428021,12.0171653323,-1.9181700111,2.6653509346,-6.8670977667,-0.6242855793,-0.227984917,-2.6721740531,-0.7964588559,-4.0935342119,2.4614596224,-0.9809018234,-0.9922174179,-5.4524042978,2.6454279833,-2.3530592835,0.7886817765,3
-543.2356576563,50.8519721211,-21.9423001347,6.9085488997,3.9827010838,-11.6534719661,-3.7694134185,-11.1435498468,-7.2977303737,-0.4449128243,-9.9649512966,-5.339287164,-6.9464188287,-0.6399717315,-1.5250795275,-2.3159640235,-3.7614448988,1.5455693434,-2.4499443865,2.3400387636,3
-510.177993783,21.3346573392,-21.3851468821,-3.8920961363,-13.9191798837,-14.7789666295,-13.0130589674,-8.7133808499,-11.1383158746,-3.8152354041,-11.2266148985,-3.6790706142,-6.7126291972,-6.4056225916,-1.2057071278,-8.0743125395,-4.0522844725,6.5379405024,5.4623643798,14.8603317728,3
-666.2917590981,43.3831169751,-10.1792010221,0.8471799664,-5.2056490765,-8.3085666543,-8.9078253605,-8.0633887758,-9.8024220002,-6.399061784,-9.9492805164,-3.127425098,-4.7582090703,-7.9873122341,-0.6798560575,-5.050386548,-6.5043671934,-2.6402190283,-6.6529669963,-3.7703881727,3
-530.2613226601,35.3509201614,-19.9841025241,8.9231955961,-5.2864565356,-12.123630263,-4.9493183502,-7.8806547742,-6.4471281611,-0.4206043305,-8.3538533986,1.5201135117,1.9110306291,-5.4286191798,2.2801508743,-2.1041253962,-4.9542445974,-0.234055668,-4.6308110196,-0.5320211187,3
-539.1513830755,30.1024931099,-19.5019089222,1.3419470658,-9.4651022736,-14.5461330693,-12.0727140371,-10.3092040065,-12.2237880985,-3.210946424,-9.07593203,-1.3136393529,-5.7721840435,-7.7004528259,1.0313167775,-7.3182266784,-6.1090224845,-1.3842039701,-7.3532602278,-1.6900032081,3
-677.447419113,49.1799544099,-12.5267443688,-1.3360841769,-4.5072360302,-7.0808150564,-9.2639279848,-9.8290945619,-7.5875463638,-5.7073252908,-7.1194540636,-1.8453323512,-4.2855463916,-6.8400498009,-0.6560056219,-5.185711759,-5.2492507565,-2.0071870266,-5.4535718623,-2.5968148761,3
-650.5144065919,45.6908741198,-15.3762751839,3.7432255893,-3.60537381,-8.4527213436,-8.5913708367,-8.371410437,-9.0874033152,-3.2702717052,-10.38322515,-2.5110761457,-3.5242718611,-7.7351336182,-1.9285528249,-4.4589284124,-6.6992628858,-1.6675665509,-7.4748746115,-2.2059835035,3
-614.1165754882,34.8020334876,-15.8430111217,0.94831573,-7.3199436347,-8.8534257487,-12.9998812697,-8.6875082957,-8.7070089706,-7.2941824998,-8.1669659594,-2.0659630846,-5.9929016796,-7.3636732414,-2.0608320358,-6.2111907184,-7.1518563557,-2.0905842075,-7.6632806535,-3.6329991365,3
-533.4631639297,35.2460576698,-21.1539094953,4.5792538685,-7.4888877638,-16.2119393263,-6.2462139417,-9.6944612427,-7.602538026,-1.2993653784,-10.0808486593,1.3071154514,-3.4163500927,-6.9424771646,2.6538796969,-5.6519548374,-6.1368193036,-0.327970743,-5.9037341251,-0.361468669,3
-529.3369653584,36.6291242003,-14.2453956167,-9.0979878064,0.1878465854,-9.3987330949,-14.8651035031,-12.6088031464,-15.8323643709,-2.1581715405,-4.6949560037,-12.5195870592,-6.3189787834,-4.4581152535,-6.6868573868,-7.4808860039,-9.1242817517,-1.8028166704,-5.1470483007,3.080176663,3
-647.1419599784,48.0201151644,-13.6339915085,-2.8533671298,4.7834488802,-6.6789555864,-10.7476197893,-10.7246749989,-11.8519626429,-1.944455638,-4.1801765261,-8.551759571,-3.2439700975,-2.8392298123,-1.3795181055,-2.9962265333,-9.3629331364,-1.37865137,-5.6372063851,-2.1506683439,3
-642.8913336782,45.4291792794,-3.1035372548,-0.8129561258,1.0144404098,-4.9172525354,-10.3931970458,-10.4705928083,-12.2489311389,-2.1572430992,-2.9265136369,-8.89160903,-3.1287800904,-4.1246564742,-2.2397238302,-3.2715866391,-9.3473710007,0.3894847343,-6.9725042127,-2.2859643167,3
-628.4018100086,57.1068945183,-6.8386443113,-0.0634105677,4.8347196712,-3.5505173387,-9.3331032172,-10.3105935388,-10.969002066,-3.1009054969,-3.6639172477,-9.4500191619,-3.4286097308,-4.4398741154,-3.590852747,-3.0455176023,-8.9835691625,0.5416179442,-7.549094917,-2.9798234823,3
-497.5294856325,34.8462043311,-20.4775157648,-8.0907336001,-5.0944397154,-10.9456499374,-15.0441146889,-10.0498624947,-16.191241976,-4.9593552932,-3.4011052191,-10.1337805094,-6.9754355115,-8.2835651194,-4.8587186326,-5.37673845,-9.0004388601,3.3198842027,-1.3179236408,2.5486322674,3
-645.4310650441,46.585350358,-1.3629070928,-3.2109398128,3.1242312956,-1.4550813411,-9.0934054117,-9.7818713223,-10.8004444291,-1.7462560302,-2.6375330116,-9.0588692487,-1.5137295664,-2.8342248612,-2.7325082259,-3.0449756669,-7.3208069579,1.1656031138,-5.4439092885,-1.9189283582,3
