feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,label
-473.6112630996,14.0067791863,-28.6306110365,-2.3632389068,-6.4221410524,-21.9465408869,-6.4062472179,-15.7697977337,-10.2221872295,-3.0258559999,-11.820235944,5.0324422912,3.6858449518,12.5485035856,5.0012191921,0.2331789934,-1.0588680437,3.6764364773,-2.1575138844,0.0557660622,0.0567334901,-0.6847100731,-1.2738023927,3.4910648617,-2.0011233054,1.4375103452,-1.0308997209,-0.4293505313,-2.4392823315,-0.5193588015,-1.9911619227,1.7226718691,-2.5388412462,0.1725607002,-0.4910805512,1.6623533449,-0.4649412646,2.9845870153,-0.3538093004,0.6098788717,-0.271166655,2.4174830462,-0.9148228175,0.0825771386,-0.9991820101,-0.3017949463,0.0473969497,0.4693447552,-2.5010871333,0.4363411196,3
-604.5020495113,27.1209892224,-8.4835893682,1.2108376813,-4.6831242801,-12.4457691748,-8.3463172243,-12.803812579,-6.7710818197,-6.1505567271,-10.271873381,-2.9880743153,-8.5769282373,-4.4215051433,-8.4853600494,-7.3519176294,-5.9414941323,0.2903526984,-2.1790974144,4.1119021878,4.820380501,3.899273127,2.8054179777,4.1503083056,-0.4578532089,-0.0830533589,-0.1196778563,0.3784746213,-1.8927791948,-0.3906773643,-2.3413406273,-1.4037648335,-2.0542765563,-0.2507832615,-0.5768728502,1.6017774748,-0.885075137,1.3465993407,-0.7085195445,-0.5477695473,-1.4065452757,0.5117544095,-0.4874675303,0.1531212395,-1.8326105802,-0.45328641,-1.5357538623,-1.0402158275,-2.5510226048,-1.3365442899,3
-540.5287121179,30.3652159889,-16.9502589408,9.7626682195,-6.0109645375,-16.7303909556,-4.7435259132,-12.7397318161,-4.9173586694,-2.6801192307,-10.6934600252,2.7064442347,-6.9322205198,-2.1333624669,-3.8637008288,-1.4383881485,-0.0593128927,8.1673036248,7.5010461874,7.8848318071,5.6533322105,2.9238195755,0.5518291519,5.5386119367,1.220039726,3.999677566,1.5888355994,2.2569855697,-1.4045792294,0.8635388321,-1.9044953775,0.9291976825,0.3008234202,2.3622630884,3.2265328213,3.3195728603,1.8083876467,1.7776583069,-0.9449680061,1.963654406,-0.6243148504,0.1284746585,-2.0299429979,-0.559188236,-1.9093024153,-1.1107206422,-1.1986468572,0.3161922868,-0.6776886178,-0.164755915,3
-601.903113925,29.1186462188,-10.5144811557,4.2687754129,-5.8720274751,-12.6969773947,-12.5845924738,-14.5405436653,-2.9714677019,-7.0606069648,-8.5388455083,-2.5034736411,-6.2308832616,-3.6208932672,-9.0906106239,-5.8385336447,-7.7329259997,-1.3180009636,-4.2474463856,1.3407219469,2.1088189736,3.1927707486,1.5841013791,5.6480778592,0.6631829241,1.6596960068,1.2736541596,-0.2099529062,0.0806697116,0.0782627469,-2.3077145818,0.1249221136,-0.6622296468,1.6411927214,1.0510341452,2.0020044249,0.530042425,2.5646686721,0.7582813925,1.4326440197,-0.8826380211,0.209436642,-0.6339871263,0.0282950954,-1.0489550237,-0.2203924574,-0.9335663025,-0.5878276985,-1.3263689268,-1.1935851516,3
-455.032298462,21.5590486259,-31.6045242074,-2.564511988,-11.2425450813,-21.5640827863,-5.5700758157,-11.1969456904,-10.3621421574,1.2664916016,-13.7319916091,5.4736205099,0.240439241,6.4493989441,9.325131438,6.0211727153,6.0274897959,4.1216634266,-0.9643331447,1.2354222526,0.3260254905,-0.7894685188,-3.8325881475,0.7484840944,-2.1696879942,1.2141710504,0.3530837296,1.5074605821,-0.4971476071,1.4539006653,-0.5362757373,1.5007000234,-1.5133749658,1.2297195351,1.1278838726,0.2213205814,0.0484664617,2.1820764397,-0.2428840574,1.4455579434,-0.0046659722,0.5198305126,-0.8195391386,1.0509336506,-1.1361439907,0.0356722174,0.0880638881,0.6135712326,-1.6022967736,0.2545102065,3
-469.2592395227,20.9128858948,-30.3700289361,-0.1638510468,-11.0571827168,-18.6340436391,-4.8885132025,-15.2326648528,-5.7426300789,-3.1390199934,-12.2838867852,2.7571225243,-8.5960946813,0.2643555726,2.0718113866,3.202249153,7.103224242,9.7852658162,4.9801133834,5.9541602804,3.8264188062,1.9038092737,-0.8820635918,1.4373781325,-2.4139247692,0.9922283215,-2.1118969219,0.3848651633,-1.7342779352,2.1116689934,-0.2048511736,0.3528645196,-1.1954332214,1.1798476282,2.3836588035,2.120778621,-0.5781948229,1.1743917622,0.1509345994,1.714960184,-0.8303879554,0.9076061361,0.5485216169,0.6953009069,-0.3577008647,0.6693999152,-0.9546907238,-0.3077868383,-1.4447756168,-0.8436264217,3
-558.9915955222,30.618425081,-11.0427241925,-0.1572073528,-5.0746757235,-12.7508322854,-5.6297857197,-9.7542077079,-3.9116847831,-2.7943651976,-8.79531537,-1.5512882131,-10.582978347,-2.4535020243,-4.5240129678,-1.0880556253,3.2259042772,7.8452187633,5.1497685348,4.8727947719,2.7917864438,3.0193124478,2.8033667723,6.8877377228,-0.2512190704,1.0571717652,-1.2108813908,0.1900974237,-1.345076872,1.2973421306,-0.4499631058,2.2051963658,1.6095881117,3.2921854504,0.2861788741,0.8124729989,-0.2263828639,0.9471485678,-1.0047176945,0.9635669555,-0.8124346179,-0.1212543901,-1.1153535267,-0.2300887364,-1.3417314323,-0.1954570968,-0.8486658869,0.3918065454,-0.6456069278,0.0314041069,3
-547.529431549,41.0741725439,-14.0321255765,4.4888460144,-2.2683763604,-7.663513199,-10.6795174333,-10.6968699942,-8.702242093,0.7466273596,-7.5623329555,-7.953231671,-1.4113993418,-4.495902698,-5.4776697169,-5.4223151987,-7.0019563896,-4.2374271536,-6.7504951517,-4.5781526677,-2.4023858702,3.1634486831,0.4000929383,4.9325938607,-1.6047261127,-0.6590046896,1.9355178612,4.4550254369,3.653111917,4.3731570468,-1.3512299367,0.2613109278,-2.639130524,0.3353601271,-0.9780216808,-0.8394741147,-0.673019877,1.4870912055,-0.8501388249,0.9195284994,1.5329315174,2.1899967275,1.8747707326,1.8075333475,-0.7982270649,0.0575411828,-1.385142847,-0.2420715979,-1.3805394699,-0.2985005124,3
-536.8836127337,37.2783141922,-8.7709342211,4.252000634,-1.2482437741,-11.3342949931,-10.7569204524,-9.2686460506,-8.1523984449,1.4805942409,-5.1836241926,-8.0416229022,-0.173357376,-5.8504709851,-7.8199555838,-1.7277836582,-4.4794890258,-2.9893554588,-4.7605491031,-4.5205030543,-3.6452119321,-1.7993648874,-7.3781295484,-1.4266834283,-4.59517718,-1.844133995,1.0275432373,2.8248627535,1.5538042938,3.6331887711,1.1475456945,1.6188115076,0.3329191967,0.3134927087,-0.8388955243,2.4080776428,2.7678389716,3.7675559181,1.1241375466,0.2210283785,-1.3987391142,1.1302705265,1.4446059445,3.2227815512,-0.0110281129,-0.8328928023,-1.6973056225,-0.4435160314,-1.6597517312,0.2194162505,3
-571.0811710672,41.4643224225,-7.1249760886,9.3187695456,-0.013654677,-6.0874581937,-8.8151039872,-7.1803589936,-3.5436086181,0.0479280398,-6.9951289679,-5.4329310143,0.6398466854,-4.0530060597,-3.1124399727,-2.972428075,-5.3134237421,-1.7527250565,-4.6297724465,-1.3500023182,1.0333961846,3.7833113887,-0.7683656349,1.2251321208,-3.1502240548,0.2149813424,-0.5811605225,3.0816883159,0.9900141166,1.1824091256,0.4533981483,2.4293545214,0.8892447258,1.3709015897,-1.7355262027,-1.2597916147,-0.9585084722,0.9047219812,-1.4289968211,1.2151648039,-0.1537099744,1.6917888182,0.2255529293,1.6546454177,0.9506986263,0.4947603637,-1.5639825371,0.4838351275,-0.4206500628,0.5296806811,3
-575.50664532,41.7984982265,-4.0421157827,6.4076346059,1.3674471206,-8.4673844132,-11.8711139013,-8.5564612468,-6.8452530696,-1.7776489327,-7.10729523,-6.8354910802,-1.636007738,-4.1280739976,-5.153689794,-3.4918030376,-5.1533246118,-4.3311464313,-5.4419257829,-3.3005604857,-5.2883415331,-3.968663391,-6.3154926045,-2.6624944231,-6.5925614964,-2.7619069853,-2.0026159872,0.983620446,0.9372217783,1.0440722576,-0.7814495367,-2.098267688,-2.8657871661,-2.0301280439,-0.9801227247,2.1527993979,4.1908480024,4.9214005255,1.7313870146,1.5323923097,-1.0020009676,0.8538360046,0.7993012021,2.8912415324,0.3744889169,0.3308818205,-0.8911756289,0.9388173408,0.3698367533,0.7287374376,3
-528.0982016458,31.7907458075,-9.379814306,5.6328181746,-4.2377829125,-13.4196170127,-14.7311435169,-10.7419548197,-9.6514854488,-1.5407433492,-10.3143082009,-8.693313087,-3.1203694548,-6.8731211818,-4.4860892325,-4.0716520375,-6.8004918898,-4.700293938,-8.1674318781,-5.4489654483,-4.832485787,-0.7770520665,-1.7263755341,4.8785001961,-0.1259133061,2.2758103363,1.8089614363,2.9072879741,2.5042145499,4.318956519,1.3706096611,1.7328357109,-1.5568501042,-0.9799677078,-1.0419903926,0.9904214164,1.5606211498,2.1407343004,-1.4754944081,0.4308976531,1.0960966971,3.531539603,-0.0663925536,0.3167961005,-2.5441742501,-0.6493359052,-0.9177454755,-1.2980575984,-1.5973036825,0.745772986,3
-455.2872242953,32.3960585271,-15.737649468,5.4017826912,-2.2480419455,-12.101002549,-8.918731477,-6.7364350946,-7.7528321388,0.8150585366,-6.7199110088,-7.1855498769,0.5599986705,-3.8123943706,-4.6553896174,-5.1613598431,-3.6814113326,0.6241317109,-1.0773603261,3.147937058,1.9909923448,5.4308639019,-0.8848073413,5.0314639411,2.3809710526,3.2782170502,4.1273568631,1.8805333592,-1.3552830402,0.6774733588,-0.859413391,0.4101281718,-2.3191348572,-0.4049295138,-1.0165596087,0.4362497138,-0.4064467915,1.3357241365,0.4247363013,1.0418537806,-0.6893053979,0.3091097192,0.512466857,1.8351350959,0.1632468473,0.5514849932,-1.1143528271,0.372088081,-1.231353356,1.9012488977,3
-594.9217064998,43.1145422343,-12.1796049545,7.1562200867,-1.3339755274,-8.2786496702,-9.7078616651,-9.2433510647,-7.5071521914,0.3383781784,-8.1835510898,-6.7625615367,0.3711362629,-4.8645389959,-3.7379639164,-4.6539638618,-7.4697851948,-2.3091071486,-5.5768827302,-2.8332898404,-4.2979156509,-3.3682220161,-6.360369299,-1.0096511934,-4.8105656363,-0.0080393456,0.6927311463,1.8921073672,-0.2616383907,-0.6469950191,-4.0646298881,-1.2263042535,-1.4599749803,2.8216235938,2.8261080146,4.3869995429,4.2444257859,3.6572783459,-0.1398368441,0.2771559902,-1.1706060011,0.020784444,0.7309878818,1.7199229053,-1.0915979633,-0.9994076489,-0.9046614973,1.0371927696,0.3899315332,0.3176539869,3
-585.2100798913,39.0328372122,-7.6810598741,5.6639318452,0.4013038053,-8.5594763443,-11.5699332444,-9.8449190778,-9.3003257268,0.1859778155,-5.7295469622,-7.7080960203,-2.17842419,-4.2737939954,-5.6577245384,-3.4003139544,-4.451602057,-5.2836715955,-4.5757923003,-4.3578708154,-5.1622100977,-2.8253556837,-6.3372560834,-1.2637959,-5.1955693826,-2.0372399568,1.0430634906,3.3681919783,4.2046403265,4.620289978,1.4464886864,0.209741209,-0.0688061166,1.014066704,1.3910049811,3.3655471526,2.6708782896,3.0063718717,-0.6562980639,0.4882063509,-1.4339586147,0.2691573918,0.7940535081,2.026301823,-0.8120360392,-1.9964029035,-2.1331606884,-0.0784188359,-0.4676695819,-0.4163647449,3
-593.9188869394,58.8584761874,7.440096122,13.5195768094,-0.7289528686,6.5891112159,-2.7337198181,-5.6442705515,-6.8457570936,-2.2945291148,6.4189274246,-1.273699861,-4.0144654208,4.1122967396,0.5342150054,3.5463891338,-4.1793426596,0.0671021357,-1.6920139395,1.5640960072,-5.3278795022,2.1569120624,-1.1086083243,4.0368719372,2.5657782902,5.7028816519,1.3835476086,2.829659165,2.9269927073,2.6141696784,3.728348053,2.3841270387,-0.3156190711,3.2217947221,0.3645651026,3.6555117746,1.1221157401,0.2055872558,-2.1051270194,0.9268299054,1.8717961222,3.1656968148,1.1797431723,0.4701309362,-0.6275893421,1.3514303356,0.3330017473,2.2361266228,0.9606889785,2.2294150842,3
-690.5948438034,77.8898135762,15.7421017177,19.9879979889,5.863632827,16.8313374922,1.2656628534,-3.9717766987,-4.5252866392,-2.3960696167,4.5973958584,-2.447766252,0.9697902148,1.9390626852,-3.7477454725,2.8780753981,-0.1125359627,-2.1820261494,0.4759253014,1.5451163508,-2.6365892775,0.6053711099,-0.5931007311,-0.4571533397,-1.4163777175,-0.3286695413,0.4936908301,3.8310670556,2.097904829,6.1078434352,2.9383588088,4.0592001838,-0.1067315785,2.2654222939,-0.4045450767,3.2842615333,3.4222078195,3.3825519939,1.7337027045,3.029773189,2.2007955852,4.191833343,1.6265580191,1.5661379377,0.2618597954,1.5272614541,2.4935260314,3.0460130963,2.1814740212,2.1519654951,3
-654.3242235831,69.97802175,3.3309824705,18.0727452133,1.7231624141,12.3492117818,3.6092103056,-4.1374045493,-4.3855019939,-1.7938796918,7.1998325112,-4.5666979664,1.6992725152,2.9977357623,-0.4808531325,2.6080059362,-2.7417371061,-1.5112844225,3.5745670292,1.7292480041,-4.9566988463,-0.0951995169,-0.1080648548,-2.2448185374,-4.1092833866,0.5929024167,-3.5060299437,0.8994478372,-1.9752035667,1.8540228959,-1.0761561197,-0.6331270403,-2.9544395866,0.0874566959,-4.0311943779,0.3784537349,0.3932524616,-0.4884286879,-1.4633599336,2.0282516851,3.0575809643,7.3216414906,5.3724830943,7.4484832772,4.5818879782,5.1386444631,5.4879797525,5.720913313,5.046132349,5.5521716792,3
-516.6987910312,47.5281011249,-14.7673806259,2.8334924665,-2.7176379243,3.8279176077,-8.956388535,-15.5334285167,-9.5589088056,-4.3207418685,1.7121056848,-4.2994220597,-7.8901500381,2.6814036987,-3.5268607993,4.2821096982,-5.7948034425,3.8609902135,0.6943214411,-0.994735486,-5.9042206638,0.5845624272,-1.1741590334,5.0525267137,9.7994598906,17.3260436731,15.8300705661,13.7277716164,5.5828851831,2.5997246523,4.3908207988,2.5103674067,4.2215616641,3.744358382,-1.1336767035,1.5922299111,4.0661351437,0.7611819772,-0.6587767479,-0.0794247568,-1.1679282684,3.5566210174,2.438264636,-0.4030787801,-2.9684572649,-0.1254154214,0.6713913508,2.0872090959,1.5154119538,4.9535531743,3
-620.6897797104,66.3120816226,7.1654618058,16.7832354931,4.26516883,10.1538179602,1.0803727213,-4.6373624642,-2.7568740434,-5.1633886168,4.4080271163,-5.0366087299,-4.4813840675,3.5824536474,-3.343183759,1.9572562936,-2.8000030809,1.463492701,1.1078654667,1.2204821623,-3.5461912523,0.5515477203,-3.2287040038,-1.6491975441,-4.1420313373,0.5064375755,-2.8191134415,2.1747679789,0.1985240986,0.7132804973,1.0944954076,2.4786487547,0.2428726347,3.6806639219,1.5545248871,5.1644175442,3.0676585702,3.3040483773,0.663294026,2.9490584819,2.9628244492,6.064269515,3.2349942815,4.3721199213,1.8868318011,2.3179109884,3.3482103537,3.5463038184,2.00446532,3.8159513806,3
-661.0745032062,75.4401415227,8.9538625943,11.5811758464,3.9795483762,8.4979440505,-3.6160084314,-5.7914194678,-6.4725241174,-3.9923924042,6.4023063516,-2.8916718553,-3.7646705969,1.6011154114,-1.4640937778,1.8484058285,-2.5362323704,-0.0501857937,1.0287493986,2.8154954535,-2.9573957684,0.778136484,-1.2678991002,-2.3298976434,-3.2634093927,2.1806797054,-3.3640482791,1.7819849569,-1.8689262016,0.5592811636,-1.4094355243,-0.8440743936,-3.2108239239,0.7406687263,-2.9932488357,-0.2591961391,-2.1970520193,-1.6536779342,-3.3658210982,0.3644480864,2.1389168326,5.0520703255,2.4625860479,4.1843571456,2.4618979242,4.7515730542,4.5428894378,3.864045557,3.3785345101,3.5633821672,3
-601.0819173993,55.1932218953,13.1890343967,18.7407710475,1.8923731235,5.8255235479,-0.4026620999,-2.6050857768,-5.6934985125,-4.8650841257,2.7268306792,-5.650685793,-3.8268610583,0.7158281089,-2.3428597007,0.2203386965,-5.0413980922,-0.7264934283,-0.4070988411,1.2971305243,-4.3272720235,0.1351831597,-3.2302344138,-0.5816218898,-5.5837026179,0.4759955928,-3.3536216066,0.1602425773,2.7075466295,2.8072791734,2.9582798541,3.6737591855,-0.0191465002,2.6725957376,0.7170887361,4.0298076438,3.1685982975,2.8283421181,0.0988905355,1.4949222145,1.2451328114,3.7628565603,2.1425253358,4.2153172817,1.7793245546,3.5385072114,2.1292029548,2.7525347051,1.0844877416,2.0728300366,3
-497.0202256732,44.8602044384,-5.0831221326,10.2484383146,-0.3245534175,3.8195042226,-6.6857336685,-12.2712907543,-8.8789659357,-4.0447399155,2.9396931673,-7.2283183186,-4.4771677585,2.0268041723,-5.280629648,0.7369839266,-3.0692946351,-3.1837879635,-3.3595182651,0.4058376648,-6.5241916003,-0.1035713556,-0.6658028091,2.381033996,1.7431095614,7.14801468,3.8282923688,4.7551103784,4.2438033831,3.9329062435,6.2454635268,6.8341424583,3.2218888787,6.3133629661,2.9873781147,4.4812924711,3.872747462,2.8181079748,0.3045702685,3.3155709453,1.5332851241,4.1211170259,1.1253431894,2.143683011,0.481429184,3.3001714409,2.5679337935,2.7777989483,2.5764938345,3.5895037767,3
-402.888316371,48.4324493087,-10.7813705531,-5.5554008735,-4.2106058011,2.3527368761,-13.1178469684,-11.3768928282,-7.7877010075,-13.9048069541,-0.2815139195,-5.425218436,-10.6494616433,1.2807980173,-6.9240382378,-1.4467618473,-7.375070045,-1.9069197859,-3.3212914193,-3.8006511758,-10.1219125771,-2.2821959093,-0.8732985723,2.6265269237,2.7860700603,5.4385920632,2.6198221759,6.3787142917,5.207689352,7.5422754134,1.38697842,1.6482091005,-1.6924033092,2.8600297609,2.0778272502,5.495080086,1.6574392096,1.7442008881,-1.8660953557,-0.4102474796,2.1628946909,1.1671680403,-0.4594444732,2.1952802069,0.7012283142,0.7873856148,2.2172858942,2.7542796092,0.5860307907,1.029481351,3
-351.8369636151,43.222766698,-5.0811363885,-2.1795757172,-10.3943712933,-0.3260452825,-9.8873307236,-14.8570272738,-10.7245824996,-16.8123199084,-7.739018417,-1.3367444918,-12.8316849505,-0.7847371324,-2.8949835049,-1.9005701511,-7.2353767981,-3.2074319026,-4.8510907824,-2.5181399297,-4.5771899159,4.5788660403,2.8099156896,4.752340626,1.8351470233,5.3913067803,1.2433482027,3.633669445,1.9282938661,7.6290755034,3.8871253735,5.8208490037,1.0491465383,1.694966822,-1.0679953543,5.7588239609,3.4122370119,3.9602567445,-1.4119290689,1.5659305441,1.0865009518,5.0047638664,2.9912428292,2.7091288101,0.9214563618,2.8959868166,2.2650278306,3.1823536482,2.1725773924,3.1444219463,3
-546.2096033204,64.8421573216,-9.5362330443,3.6301794628,4.0743059491,0.3205373716,-11.8155784078,-12.3697875134,-8.0484407415,-10.6696544542,2.1451873931,-3.1257662102,-8.6553266725,0.2287118333,-6.9198909373,-1.243895745,-3.7338690277,-3.454970042,-4.6401332826,-3.5968748268,-6.8775080205,-3.8069505989,-5.2199625199,-2.4259050787,-7.1296926945,-1.1833105935,-4.1291129709,-2.2881439768,-1.7329531704,-1.3389547924,-3.3414137414,0.7130173409,-1.8258022352,3.2733388628,2.3808585054,3.2749168756,-0.464485186,-0.7908635288,-5.9784749661,-1.6749747899,0.4345629665,1.3981321691,0.1075109388,1.5385629215,0.0884892384,3.6339590542,3.1850224366,3.2144198737,1.125375593,2.1520164332,3
-434.0517962301,48.860671884,-9.833726132,-3.2270404763,-8.5474463385,-0.4066291824,-13.6836729319,-11.6836942767,-6.0711207909,-14.0009644608,0.3107499464,-3.0393724621,-11.7672939056,1.8483838096,-8.036479753,-2.8415808915,-7.2864106081,-3.2980494652,-4.9369137835,-2.9775940509,-8.4733927194,-1.4382718611,-4.0407185075,1.1832599013,5.0493155706,10.3379787103,9.5333147524,11.2124604337,5.3712121903,2.9988229462,-2.1260128125,2.5497550765,1.2487470643,5.100816529,1.1891942496,1.1386214617,-0.7945757165,0.8375347465,-0.1591926742,0.1628030887,-2.9095947136,0.2466980451,0.8357963746,1.4556887964,-1.4553584424,-0.725523984,-0.8227033033,1.5276209558,-0.7673943458,0.6699935923,3
-520.2505486708,61.4997859468,-12.1917001778,-2.033317576,-3.5387157269,0.1529978301,-11.3241402468,-13.1278133668,-7.6988192203,-13.3471008947,0.101025837,-5.3070180045,-9.7513567098,0.2042319833,-8.2276086413,-3.2339849835,-6.9664377854,-4.3389892867,-3.2858456939,-2.4739867634,-9.294734655,-2.7748482179,-5.6751351164,-1.8473053081,-2.6749257761,-0.3301950515,-1.7829620199,-0.1556835836,1.3882581151,6.419140194,1.1308884678,6.506718053,2.6652560968,4.0174372453,2.067152026,4.6240748043,0.3737760703,1.0595883604,-3.2731928398,-1.0520754303,1.0170687911,1.217452127,-0.1124574634,0.042076036,-1.8178469645,0.5019421429,0.4656813074,1.5606487871,-1.6421894589,1.2067210601,3
-402.1185622567,47.9950727332,-17.5714827235,-1.8992957775,-13.1122146921,-0.6653775846,-12.0807508282,-13.1401393982,-10.1918918502,-15.5553337792,-1.2539011789,-3.039285547,-13.6113484324,3.7016161226,-11.283947986,-3.5217455918,-8.2665700449,-3.2595636351,-5.0747410443,-3.3073827389,-12.1821502593,-2.0349350862,-4.7213222001,-1.6685531659,4.5365931,7.40286757,7.6336123681,12.361914927,10.2650394579,8.6169092663,2.096608917,2.7264557295,0.189448171,1.9065315418,0.5529250574,5.3458655143,2.0723740695,1.7100485593,-0.7277582766,1.3845692916,-0.3235019113,0.9018593398,-0.2290367719,0.403027978,-0.0923475285,1.7041343718,0.1741089328,1.0597478669,0.6162950269,2.4370120242,3
-567.5184798347,54.6372625214,-3.2028085274,2.5770436751,-1.54199388,4.0033812654,-13.4327845891,-12.3764210446,-3.7774807143,-12.4260368915,0.7091622709,-5.3472382837,-7.3606077865,-1.6091789142,-6.7627813634,-1.2750319711,-6.5816347062,-4.7823975356,-3.0476882496,-2.4530600898,-8.7381531973,-4.2742452796,-6.3044904446,-3.7484429795,-6.8247328949,-4.0878635845,-5.2136652453,-2.9390153295,-2.0023306864,-0.1836964638,-3.0832141936,0.1024308957,-2.8420470156,0.1027171492,-1.793153741,2.6442018552,-0.1312019327,2.6128863109,-2.8989358389,-1.7856351829,-3.5784008087,-1.4863271565,-0.7333378359,-0.0540631354,-3.4457838544,-1.2382637521,-1.1793822948,0.3235664381,-1.3477783636,0.0334604907,3
-532.1747300517,48.1440917848,-5.7750866578,4.535751667,2.0358202608,-0.4064765761,-16.0787038995,-12.1678960501,-5.6163368647,-13.5471890724,-3.1460505739,-7.1409298148,-8.9257356643,-1.8578105095,-8.2564479965,-2.9314042582,-5.7225540187,-4.6951111583,-3.7823454561,-1.6511244365,-7.1335075897,-1.6673848165,-5.6319428073,-3.1138681594,-4.9686347851,-2.1385803193,-3.6460172963,-1.4685951997,-1.6171978638,-0.01258352,-2.8334266453,-0.8161677444,-3.151607011,0.8149501906,-0.4464951171,3.7031711428,0.8947404417,2.9524235069,-1.5774346151,0.6527336383,-0.928283524,-0.3295100386,-1.6831223221,-0.9284039177,-1.4930676907,0.4573735126,-0.8552693351,-0.0914242353,-0.6010016348,1.2994666292,3
